0.000000e+00 -4.750000e-03 1.000000e+00 1.000000e+02
1.000596e-01 -2.504947e-03 8.121635e-01 8.121635e+01
2.001775e-01 4.955839e-03 6.840464e-01 6.840464e+01
3.000352e-01 1.364639e-02 5.786166e-01 5.786166e+01
4.000147e-01 1.800359e-02 4.848085e-01 4.848085e+01
5.009112e-01 1.584905e-02 4.239571e-01 4.239571e+01
6.003530e-01 1.659956e-02 3.735251e-01 3.735251e+01
7.009558e-01 1.515442e-02 3.308656e-01 3.308656e+01
8.006196e-01 1.344969e-02 2.964913e-01 2.964913e+01
9.000264e-01 1.047255e-02 2.640591e-01 2.640591e+01
1.000022e+00 1.124186e-02 2.384632e-01 2.384632e+01
1.100008e+00 1.260588e-02 2.097631e-01 2.097631e+01
1.200132e+00 1.331670e-02 1.891991e-01 1.891991e+01
1.300452e+00 1.427061e-02 1.751339e-01 1.751339e+01
1.400029e+00 1.566447e-02 1.619004e-01 1.619004e+01
1.500460e+00 1.792782e-02 1.496924e-01 1.496924e+01
1.600026e+00 2.154022e-02 1.394689e-01 1.394689e+01
1.700183e+00 2.452240e-02 1.297279e-01 1.297279e+01
1.800252e+00 2.559590e-02 1.201330e-01 1.201330e+01
1.900447e+00 2.706114e-02 1.118059e-01 1.118059e+01
2.000116e+00 2.722066e-02 1.044312e-01 1.044312e+01
2.100730e+00 2.968734e-02 9.698640e-02 9.698640e+00
2.200007e+00 3.162920e-02 9.155631e-02 9.155631e+00
2.300176e+00 3.368633e-02 8.576691e-02 8.576691e+00
2.400175e+00 3.502214e-02 8.106809e-02 8.106809e+00
2.501143e+00 3.661993e-02 7.639904e-02 7.639904e+00
2.600039e+00 3.770846e-02 7.254880e-02 7.254880e+00
2.701676e+00 3.869316e-02 6.852391e-02 6.852391e+00
2.800418e+00 3.812101e-02 6.471406e-02 6.471406e+00
2.900192e+00 3.650623e-02 6.186986e-02 6.186986e+00
3.000050e+00 3.495477e-02 5.874455e-02 5.874455e+00
3.100484e+00 3.458308e-02 5.534822e-02 5.534822e+00
3.200043e+00 3.490133e-02 5.267439e-02 5.267439e+00
3.301208e+00 3.561879e-02 5.077463e-02 5.077463e+00
3.401043e+00 3.690020e-02 4.858208e-02 4.858208e+00
3.500525e+00 3.769682e-02 4.622267e-02 4.622267e+00
3.601411e+00 3.764838e-02 4.395434e-02 4.395434e+00
3.700271e+00 3.756971e-02 4.196345e-02 4.196345e+00
3.801845e+00 3.757803e-02 4.062531e-02 4.062531e+00
3.901268e+00 3.753295e-02 3.900403e-02 3.900403e+00
4.000319e+00 3.825918e-02 3.769846e-02 3.769846e+00
4.100618e+00 4.008301e-02 3.624999e-02 3.624999e+00
4.201288e+00 4.190871e-02 3.494234e-02 3.494234e+00
4.302097e+00 4.333852e-02 3.345849e-02 3.345849e+00
4.400452e+00 4.373797e-02 3.225230e-02 3.225230e+00
4.501994e+00 4.363106e-02 3.098928e-02 3.098928e+00
4.600120e+00 4.301957e-02 2.983954e-02 2.983954e+00
4.700701e+00 4.205952e-02 2.880509e-02 2.880509e+00
4.801721e+00 4.088310e-02 2.781810e-02 2.781810e+00
