# Time, temperature
 100 0.395476279872027754E-03 2.40274478763352217 0.000000000000000000E+00
 200 0.365397684529643633E-03 3.97906127806684751 0.000000000000000000E+00
 300 0.278373485046371216E-01 0.431778046638877071E-02 0.000000000000000000E+00
 400 0.255619392730127293E-01 0.689353901248320300 0.000000000000000000E+00
 500 0.150824904540196366E-01 0.424672150768866177E-01 0.000000000000000000E+00
 600 0.230048988905448490E-01 0.100370475096919376 0.000000000000000000E+00
 700 0.192512012991943558E-01 0.849028489883678628E-01 0.000000000000000000E+00
 800 0.183682274677132579E-01 0.556120543622004138 0.000000000000000000E+00
 900 0.237131899169274948E-01 0.104644302846333831 0.000000000000000000E+00
 1000 0.146110476991839107E-01 0.348818845157662788E-01 0.000000000000000000E+00
 1100 0.256560525198600599E-01 0.616738745546998712E-02 0.000000000000000000E+00
 1200 0.144419973565773751E-01 0.115240852877667426E-01 0.000000000000000000E+00
 1300 0.240038114717915710E-01 0.441219876143623624 0.000000000000000000E+00
 1400 0.181463052514452237E-01 1.25537294063267812 0.000000000000000000E+00
 1500 0.197780833194747228E-01 0.356518928974366656 0.000000000000000000E+00
 1600 0.227523537315033851E-01 0.781741844163433841E-01 0.000000000000000000E+00
 1700 0.154749869377697000E-01 0.247446361463331856E-01 0.000000000000000000E+00
 1800 0.256172518503836426E-01 0.288863560304607692 0.000000000000000000E+00
 1900 0.141880891016197830E-01 0.901956567762325911 0.000000000000000000E+00
 2000 0.248296344355862716E-01 0.317663861891117477E-02 0.000000000000000000E+00
 2100 0.169659553873363067E-01 1.39459600134910078 0.000000000000000000E+00
 2200 0.210421444544444843E-01 1.23830923849924290 0.000000000000000000E+00
 2300 0.216466056553432130E-01 0.405241987843955528E-01 0.000000000000000000E+00
 2400 0.163661093525631039E-01 0.119291171797592979 0.000000000000000000E+00
 2500 0.251978550825113223E-01 1.34158687578964497 0.000000000000000000E+00
 2600 0.141127319273522608E-01 7.96912691574483478 0.000000000000000000E+00
 2700 0.254439576566029939E-01 0.696353501642018625E-02 0.000000000000000000E+00
 2800 0.158637115750875392E-01 0.436433591611727692E-01 0.000000000000000000E+00
 2900 0.222592537859863625E-01 0.123483613565676109 0.000000000000000000E+00
 3000 0.203986153825383328E-01 2.69387486605925552 0.000000000000000000E+00
 3100 0.175561598074119064E-01 1.09834981332628190 0.000000000000000000E+00
 3200 0.244966208663122721E-01 0.996076130534147286E-01 0.000000000000000000E+00
 3300 0.143462290575590221E-01 0.303601945298539698E-01 0.000000000000000000E+00
 3400 0.257344043053524055E-01 1.94693555485334624 0.000000000000000000E+00
 3500 0.150617588288800251E-01 1.23696030445065164 0.000000000000000000E+00
 3600 0.233539940434250338E-01 0.228821480851114117 0.000000000000000000E+00
 3700 0.191289841584690069E-01 0.745868571129678411E-02 0.000000000000000000E+00
 3800 0.187816108162563132E-01 3.66030288130903436 0.000000000000000000E+00
 3900 0.236377647591667732E-01 3.45030264113175900 0.000000000000000000E+00
 4000 0.148643547860937107E-01 0.490712674303771173E-05 0.000000000000000000E+00
 4100 0.257701301574022532E-01 0.364122570371656240 0.000000000000000000E+00
 4200 0.144634593993553714E-01 0.533253715276790441 0.000000000000000000E+00
 4300 0.242834083918510614E-01 0.444283311990261831 0.000000000000000000E+00
 4400 0.178833468663737831E-01 0.412292137448502585E-01 0.000000000000000000E+00
 4500 0.200491829635049655E-01 0.122239692761191343 0.000000000000000000E+00
 4600 0.225811669363160140E-01 2.30552141847885927 0.000000000000000000E+00
 4700 0.156145962187928446E-01 6.47999931701689746 0.000000000000000000E+00
 4800 0.255487415736525489E-01 0.842454890337965695E-01 0.000000000000000000E+00
 4900 0.141465012242453850E-01 0.374172516798413693E-01 0.000000000000000000E+00
 5000 0.250385392295166161E-01 0.512466719153774992E-03 0.000000000000000000E+00
 5100 0.166674864411036766E-01 2.09265981691428582 0.000000000000000000E+00
 5200 0.213060026568280513E-01 1.04071417331351168 0.000000000000000000E+00
 5300 0.213850403562568132E-01 0.827282112610330383E-01 0.000000000000000000E+00
 5400 0.166601811312676838E-01 0.132637345034926191 0.000000000000000000E+00
 5500 0.250057964137740119E-01 0.153714142282149108 0.000000000000000000E+00
 5600 0.141359803328766319E-01 0.714872686204971353 0.000000000000000000E+00
 5700 0.255261422499213700E-01 0.148657606954123445E-01 0.000000000000000000E+00
 5800 0.157202855128228923E-01 1.41657018046853467 0.000000000000000000E+00
 5900 0.224348999791198350E-01 2.16244816518555627 0.000000000000000000E+00
 6000 0.201300421895846023E-01 0.844544973511734791E-03 0.000000000000000000E+00
 6100 0.178109072859049256E-01 0.974724472545552140E-01 0.000000000000000000E+00
 6200 0.243662786047697776E-01 0.518205975206450287 0.000000000000000000E+00
 6300 0.143669451846162484E-01 0.221999702938189797 0.000000000000000000E+00
 6400 0.257645721080062631E-01 0.126790143815221024 0.000000000000000000E+00
 6500 0.149165864456663518E-01 0.754197890145688003E-02 0.000000000000000000E+00
 6600 0.235930532508710454E-01 0.369183068766950565E-02 0.000000000000000000E+00
 6700 0.188030399234675252E-01 0.165137619976933853 0.000000000000000000E+00
 6800 0.190508083513372534E-01 0.540704584977364178 0.000000000000000000E+00
 6900 0.234399329967916355E-01 0.443395617786902785 0.000000000000000000E+00
 7000 0.150225758398936215E-01 0.695734293186405506E-01 0.000000000000000000E+00
 7100 0.257018890772092584E-01 0.235609238128880683 0.000000000000000000E+00
 7200 0.143710397275455589E-01 0.522632114113871366E-01 0.000000000000000000E+00
 7300 0.198897005386672980E-01 0.465348365034245426 0.000000000000000000E+00
 7400 0.184850853010381615E-01 0.128447574925211350E-01 0.000000000000000000E+00
 7500 0.260739636709301399E-01 2.42356543201066410 0.000000000000000000E+00
 7600 0.172960401084171489E-01 4.85395040621431573 0.000000000000000000E+00
 7700 0.229177940239166308E-01 0.402276999823884189E-03 0.000000000000000000E+00
 7800 0.233516485566186358E-01 0.177333175889131472 0.000000000000000000E+00
 7900 0.147537335723355052E-01 1.19680163651220006 0.000000000000000000E+00
 8000 0.235975706953687643E-01 10.8968555077012184 0.000000000000000000E+00
 8100 0.195167233265730149E-01 0.457290877537867325E-02 0.000000000000000000E+00
 8200 0.179699013166278489E-01 0.180526099693683433E-01 0.000000000000000000E+00
 8300 0.266852801601846906E-01 0.389969584546791398E-01 0.000000000000000000E+00
 8400 0.179891702118729971E-01 8.26764041848159614 0.000000000000000000E+00
 8500 0.211660243217648078E-01 1.76389482003603493 0.000000000000000000E+00
 8600 0.236857939634051058E-01 0.160346812212902257 0.000000000000000000E+00
 8700 0.143626585566017616E-01 0.379952088162442969E-01 0.000000000000000000E+00
 8800 0.230990190720646964E-01 1.43141303266342534 0.000000000000000000E+00
 8900 0.215203795398356372E-01 1.10519903598301439 0.000000000000000000E+00
 9000 0.174681312304493658E-01 0.226056842474353759 0.000000000000000000E+00
 9100 0.266811799184313164E-01 0.221605252516394145E-01 0.000000000000000000E+00
 9200 0.187311380141953129E-01 3.06905904080701308 0.000000000000000000E+00
 9300 0.192430485252901816E-01 3.68758923116848125 0.000000000000000000E+00
 9400 0.239166960124857983E-01 0.278491477772997665E-02 0.000000000000000000E+00
 9500 0.147864507998125057E-01 0.336972159925640002 0.000000000000000000E+00
 9600 0.226192897734350494E-01 0.771122761274334434 0.000000000000000000E+00
 9700 0.233013604116007536E-01 0.667558022361734116 0.000000000000000000E+00
 9800 0.169422549969241859E-01 0.314357359742013925E-01 0.000000000000000000E+00
 9900 0.260490598940311679E-01 0.709168543076112851E-01 0.000000000000000000E+00
 10000 0.193161460262190714E-01 0.836754615623430453 0.000000000000000000E+00
 10100 0.173371958445081853E-01 2.00541664069897330 0.000000000000000000E+00
 10200 0.242388408445868217E-01 0.210414812032554716 0.000000000000000000E+00
 10300 0.159000469828524740E-01 0.660557904087572256E-01 0.000000000000000000E+00
 10400 0.219795669036760254E-01 0.330675951225796244E-02 0.000000000000000000E+00
 10500 0.247305128714416303E-01 4.43640072759788318 0.000000000000000000E+00
 10600 0.165456899491614288E-01 1.35562500222009241 0.000000000000000000E+00
 10700 0.248450576261633818E-01 0.674284610741648915E-01 0.000000000000000000E+00
 10800 0.198959943466641490E-01 0.222014652500722998 0.000000000000000000E+00
 10900 0.159679282681313636E-01 0.821546014224090043E-01 0.000000000000000000E+00
 11000 0.247378311151989216E-01 0.552529790908692475 0.000000000000000000E+00
 11100 0.174117677841688599E-01 0.327771274119940739E-01 0.000000000000000000E+00
 11200 0.211993932203839927E-01 1.21524627270958119 0.000000000000000000E+00
 11300 0.257779966865270514E-01 1.84640150826332095 0.000000000000000000E+00
 11400 0.162413395117861625E-01 0.261966902715627494E-04 0.000000000000000000E+00
 11500 0.232708147078151406E-01 0.744184708018345853E-01 0.000000000000000000E+00
 11600 0.208303631542185869E-01 0.261712497984171788 0.000000000000000000E+00
 11700 0.152581458110396528E-01 1.96042048586591688 0.000000000000000000E+00
 11800 0.252306993766611976E-01 0.778032816345151312 0.000000000000000000E+00
 11900 0.192655207931304168E-01 0.481158375273844294E-01 0.000000000000000000E+00
 12000 0.201795981424442057E-01 0.259668012834069345E-01 0.000000000000000000E+00
 12100 0.261788196787207418E-01 0.168701002777945308 0.000000000000000000E+00
 12200 0.161570363459202851E-01 0.374227734390689792 0.000000000000000000E+00
