0.5 0.4130859
5 0.4101563
5.5 0.4091797
10.5 0.4033203
15.5 0.4062500
20.5 0.4121094
25.5 0.4033203
30.5 0.3945313
35.5 0.3876953
40.5 0.3886719
45.5 0.3886719
50 0.3906250
50.005 0.3906250
50.01 0.3906250
50.015 0.3906250
50.02 0.3906250
50.025 0.3906250
50.03 0.3906250
50.035 0.3906250
50.04 0.3906250
50.045 0.3906250
50.5 0.3916016
55 0.3974609
55.5 0.3945313
60.5 0.3867188
65.5 0.3876953
70.5 0.3867188
75.5 0.3769531
80.5 0.3798828
85.5 0.3759766
90.5 0.3671875
95.5 0.3525391
100.5 0.3496094
105 0.3427734
105.5 0.3447266
110.5 0.3378906
115.5 0.3339844
120.5 0.3251953
125.5 0.3193359
130.5 0.3144531
135.5 0.3144531
140.5 0.3115234
145.5 0.3046875
150.5 0.2978516
155 0.2968750
155.5 0.2968750
160.5 0.2978516
165.5 0.2939453
170.5 0.2900391
175.5 0.2822266
180.5 0.2822266
185.5 0.2783203
190.5 0.2802734
195.5 0.2802734
200.5 0.2802734
205 0.2919922
205.5 0.2919922
210.5 0.3154297
215.5 0.3222656
220.5 0.3173828
225.5 0.3144531
230.5 0.3271484
235.5 0.3271484
240.5 0.3310547
245.5 0.3417969
250.5 0.3447266
255 0.3437500
255.5 0.3417969
260.5 0.3466797
265.5 0.3593750
270.5 0.3593750
275.5 0.3740234
280.5 0.3818359
285.5 0.3964844
290.5 0.3984375
295.5 0.4013672
300.5 0.4052734
305 0.4111328
305.5 0.4091797
310.5 0.3974609
315.5 0.4023438
320.5 0.4003906
325.5 0.4140625
330.5 0.4257813
335.5 0.4306641
340.5 0.4501953
345.5 0.4580078
350.5 0.4658203
355 0.4707031
355.5 0.4687500
360.5 0.4677734
365.5 0.4707031
370.5 0.4824219
375.5 0.4863281
380.5 0.4931641
385.5 0.4931641
390.5 0.4843750
395.5 0.4833984
400.5 0.4775391
405 0.4746094
405.5 0.4775391
410.5 0.4667969
415.5 0.4550781
420.5 0.4453125
425.5 0.4365234
430.5 0.4179688
435.5 0.4072266
440.5 0.4003906
445.5 0.3916016
450.5 0.3857422
455 0.3720703
455.5 0.3720703
460.5 0.3544922
465.5 0.3486328
470.5 0.3447266
475.5 0.3291016
480.5 0.3281250
485.5 0.3173828
490.5 0.3085938
495.5 0.3017578
500 0.2910156
500.005 0.2910156
500.01 0.2910156
500.015 0.2910156
500.02 0.2910156
500.025 0.2910156
500.03 0.2910156
500.035 0.2910156
500.04 0.2910156
500.045 0.2910156
500.05 0.2910156
500.055 0.2910156
500.06 0.2910156
500.065 0.2910156
500.07 0.2910156
500.075 0.2910156
500.08 0.2910156
500.085 0.2910156
500.09 0.2910156
500.095 0.2900391
500.1 0.2900391
500.105 0.2900391
500.11 0.2900391
500.115 0.2900391
500.12 0.2900391
500.125 0.2900391
500.13 0.2900391
500.135 0.2900391
500.14 0.2900391
500.145 0.2900391
500.15 0.2900391
500.155 0.2900391
500.16 0.2900391
500.165 0.2900391
500.17 0.2900391
500.175 0.2900391
500.18 0.2900391
500.185 0.2900391
500.19 0.2900391
500.195 0.2900391
500.2 0.2900391
500.205 0.2900391
500.21 0.2900391
500.215 0.2900391
500.22 0.2900391
500.225 0.2900391
500.23 0.2900391
500.235 0.2900391
500.24 0.2900391
500.245 0.2900391
500.25 0.2900391
500.255 0.2900391
500.26 0.2900391
500.265 0.2900391
500.27 0.2900391
500.275 0.2900391
500.28 0.2900391
500.285 0.2900391
500.29 0.2900391
500.295 0.2900391
500.3 0.2900391
500.305 0.2900391
500.31 0.2900391
500.315 0.2900391
500.32 0.2900391
500.325 0.2900391
500.33 0.2900391
500.335 0.2900391
500.34 0.2900391
500.345 0.2900391
500.35 0.2900391
500.355 0.2900391
500.36 0.2900391
500.365 0.2910156
500.37 0.2910156
500.375 0.2910156
500.38 0.2910156
500.385 0.2910156
500.39 0.2910156
500.395 0.2910156
500.4 0.2910156
500.405 0.2910156
500.41 0.2910156
500.415 0.2910156
500.42 0.2910156
500.425 0.2910156
500.43 0.2910156
500.435 0.2910156
500.44 0.2910156
500.445 0.2910156
500.45 0.2910156
500.455 0.2910156
500.46 0.2910156
500.465 0.2910156
500.47 0.2910156
500.475 0.2910156
500.48 0.2910156
500.485 0.2910156
500.49 0.2910156
500.495 0.2910156
500.5 0.2910156
505 0.2841797
505.5 0.2851563
510.5 0.2871094
515.5 0.2958984
520.5 0.2871094
525.5 0.2773438
530.5 0.2753906
535.5 0.2656250
540.5 0.2597656
545.5 0.2509766
550 0.2490234
550.005 0.2490234
550.01 0.2490234
550.015 0.2490234
550.02 0.2490234
550.025 0.2490234
550.03 0.2490234
550.035 0.2490234
550.04 0.2500000
550.045 0.2500000
550.5 0.2500000
555 0.2480469
555.5 0.2470703
560.5 0.2519531
565.5 0.2480469
570.5 0.2626953
575.5 0.2626953
580.5 0.2675781
585.5 0.2695313
590.5 0.2714844
595.5 0.2744141
600.5 0.2812500
605 0.2802734
605.5 0.2812500
610.5 0.2832031
615.5 0.2841797
620.5 0.2861328
625.5 0.2890625
630.5 0.2841797
635.5 0.2880859
640.5 0.2998047
645.5 0.3046875
650.5 0.3085938
655 0.3115234
655.5 0.3115234
660.5 0.3261719
665.5 0.3388672
670.5 0.3535156
675.5 0.3623047
680.5 0.3720703
685.5 0.3720703
690.5 0.3837891
695.5 0.3916016
700.5 0.4013672
705 0.4140625
705.5 0.4140625
710.5 0.4189453
715.5 0.4326172
720.5 0.4345703
725.5 0.4423828
730.5 0.4531250
735.5 0.4619141
740.5 0.4609375
745.5 0.4658203
750.5 0.4697266
755 0.4746094
755.5 0.4765625
760.5 0.4716797
765.5 0.4707031
770.5 0.4755859
775.5 0.4746094
780.5 0.4609375
785.5 0.4560547
790.5 0.4550781
795.5 0.4628906
800.5 0.4599609
805 0.4521484
805.5 0.4580078
810.5 0.4589844
815.5 0.4521484
820.5 0.4462891
825.5 0.4326172
830.5 0.4228516
835.5 0.4277344
840.5 0.4189453
845.5 0.4033203
850.5 0.4013672
855 0.3916016
855.5 0.3886719
860.5 0.3886719
865.5 0.3818359
870.5 0.3828125
875.5 0.3789063
880.5 0.3662109
885.5 0.3632813
890.5 0.3515625
895.5 0.3447266
900.5 0.3408203
905 0.3408203
905.5 0.3408203
910.5 0.3271484
915.5 0.3212891
920.5 0.3222656
925.5 0.3154297
930.5 0.3085938
935.5 0.3017578
940.5 0.2910156
945.5 0.2861328
950.5 0.2792969
955 0.2734375
955.5 0.2744141
960.5 0.2675781
965.5 0.2636719
970.5 0.2587891
975.5 0.2617188
980.5 0.2597656
985.5 0.2656250
990.5 0.2783203
995.5 0.2734375
1000.5 0.2763672
1005 0.2812500
1005.5 0.2783203
1010.5 0.2773438
1015.5 0.2822266
1020.5 0.2763672
1025.5 0.2822266
1030.5 0.2773438
1035.5 0.2851563
1040.5 0.2890625
1045.5 0.2900391
1050 0.2832031
1050.01 0.2832031
1050.01 0.2832031
1050.02 0.2832031
1050.02 0.2832031
1050.03 0.2822266
1050.03 0.2822266
1050.04 0.2822266
1050.04 0.2822266
1050.05 0.2822266
1050.5 0.2812500
1055 0.2880859
1055.5 0.2880859
1060.5 0.2822266
1065.5 0.2890625
1070.5 0.2880859
1075.5 0.2919922
1080.5 0.3046875
1085.5 0.3066406
1090.5 0.3154297
1095.5 0.3144531
1100.5 0.3183594
1105 0.3193359
1105.5 0.3173828
1110.5 0.3212891
1115.5 0.3281250
1120.5 0.3261719
1125.5 0.3398438
1130.5 0.3378906
1135.5 0.3427734
1140.5 0.3515625
1145.5 0.3544922
1150.5 0.3603516
1155 0.3701172
1155.5 0.3691406
1160.5 0.3837891
1165.5 0.3828125
1170.5 0.3935547
1175.5 0.4072266
1180.5 0.4179688
1185.5 0.4248047
1190.5 0.4375000
1195.5 0.4453125
1200.5 0.4570313
1205 0.4638672
1205.5 0.4648438
1210.5 0.4609375
1215.5 0.4658203
1220.5 0.4658203
1225.5 0.4638672
1230.5 0.4628906
1235.5 0.4560547
1240.5 0.4550781
1245.5 0.4658203
1250.5 0.4667969
1255 0.4658203
1255.5 0.4658203
1260.5 0.4677734
1265.5 0.4609375
1270.5 0.4472656
1275.5 0.4414063
1280.5 0.4375000
1285.5 0.4375000
1290.5 0.4355469
1295.5 0.4179688
1300.5 0.4169922
1305 0.4101563
1305.5 0.4091797
1310.5 0.4052734
1315.5 0.3964844
1320.5 0.3935547
1325.5 0.3798828
